Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,"Pipoco (feat. Melody, Dj Chris No Beat & Dj Chris No Beat)",Ana Castela,10,15399089,11.6%,https://www.youtube.com/watch?v=69JAoslGYI8
2,8,Tem Cabaré Essa Noite,Nivaldo Marques & NATTAN,3,11272736,43.2%,https://www.youtube.com/watch?v=WiNYFwIfg4w
3,3,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",8,10361293,-1.4%,https://www.youtube.com/watch?v=NbB6qMA2lts
4,14,CACHORRINHAS,Luísa Sonza,2,10174407,88.7%,https://www.youtube.com/watch?v=__ur8Ykcivw
5,,Te Amo Demais,Marília Mendonça,1,9303067,,https://www.youtube.com/watch?v=P2qvD7LRBAo
6,2,Bandido,Zé Felipe & Mc Mari,6,9259418,-13.7%,https://www.youtube.com/watch?v=YxGYumo6tpU
7,49,Metflix,"Mc Poze do Rodo, Mainstreet, Ajaxx & --",2,9151802,207.4%,https://www.youtube.com/watch?v=_BfZRdFFdE8
8,4,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,17,9022530,-6.4%,https://www.youtube.com/watch?v=rTJSWmgbVwA
9,5,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,14,8495180,-2.1%,https://www.youtube.com/watch?v=psdZRggL7cI
10,6,Baile no Morro,MC Tairon & Mc Vitin da Igrejinha,6,7334041,-11.4%,https://www.youtube.com/watch?v=4zhowmwBCuw
11,7,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,3,7127004,-10.1%,https://www.youtube.com/watch?v=hOGuaMazCz8
12,11,Intuição (Ao Vivo),Mari Fernandez,12,6545005,5.5%,https://www.youtube.com/watch?v=rfkXgby-xn0
13,15,Casei Com a Putaria (feat. Love Funk),"Mc Paiva ZS, MC Ryan SP & Love Funk",4,6384466,23.7%,https://www.youtube.com/watch?v=8NjXVsLHIg8
14,10,Tchuco Nela,MC Rogerinho & Wesley Safadão,15,5937343,-5.3%,https://www.youtube.com/watch?v=dEjA3uw5s3I
15,12,X1,MC Cabelinho & Dallass,18,5936396,-0.5%,https://www.youtube.com/watch?v=zgdQsLH7sDw
16,13,Áudio Que Te Entrega,"Léo Santana, MC Don Juan & Mari Fernandez",18,5665007,-4.7%,https://www.youtube.com/watch?v=b7A98jz4uUA
17,21,Incendeia,MC Kevin o Chris,3,5579082,22.8%,https://www.youtube.com/watch?v=fFeQDbY741I
18,9,Balanço Da Rede (Ao Vivo),Matheus Fernandes,20,5544258,-14.5%,https://www.youtube.com/watch?v=vAM1xXdRnH0
19,18,O Poder Dessa Garota,"Mc Gabzin, DJ TAK VADIÃO & dj sv",15,4638260,-4.1%,https://www.youtube.com/watch?v=L2_xh-r10OI
20,19,A Maior Saudade (Ao Vivo),Henrique & Juliano,47,4631125,-4.2%,https://www.youtube.com/watch?v=6EGg0_l-edc
21,,Não Era Pra Ser Assim,Marília Mendonça,1,4483061,,https://www.youtube.com/watch?v=1_cXtpgG-EQ
22,16,Sentadona (Remix),"Davi Kneip, Mc Frog, Dj Gabriel do Borel & Luísa Sonza",22,4373079,-12.8%,https://www.youtube.com/watch?v=VKaLjHZJ-GY
23,41,Vento Forte,MC Jacaré & DJ TK,2,4357773,39.4%,https://www.youtube.com/watch?v=e6yUmOtchLE
24,22,Mal Feito (Ao Vivo),Hugo & Guilherme & Marília Mendonça,28,4321886,-2.8%,https://www.youtube.com/watch?v=kyfXEMqvLgU
25,17,Tu Tava Na Revoada,Wesley Safadão,10,4283769,-13.1%,https://www.youtube.com/watch?v=GmlBAosY3V0
26,20,Bloqueado (Ao Vivo),Gusttavo Lima,35,4276110,-7.4%,https://www.youtube.com/watch?v=14C28JSO-sg
27,23,Malvada,Zé Felipe,26,4100390,-6.7%,https://www.youtube.com/watch?v=r0mNwyywHIY
28,29,Seu Perfil (Ao Vivo),Henrique & Juliano,26,4039585,6.1%,https://www.youtube.com/watch?v=KvAagUxO3OY
29,26,O Fim é Triste (feat. DJ BOY),MC Hariel,6,3949542,-1.6%,https://www.youtube.com/watch?v=BZ-9iYlDpXc
30,35,Virando o Olhinho,Kadu Martins,4,3852063,9.1%,https://www.youtube.com/watch?v=7njueXmgObo
31,30,Pode Apostar (Ao Vivo),Mari Fernandez & Xand Avião,11,3751860,-1.1%,https://www.youtube.com/watch?v=5EuvLJPOuKo
32,25,Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho),"L7NNON, Os Hawaianos & DJ Bel da CDD",17,3721150,-11.3%,https://www.youtube.com/watch?v=273pasBKH18
33,24,Vampiro,"Matuê, Wiu & Teto",17,3645536,-15.4%,https://www.youtube.com/watch?v=TKqa-ZXGKYA
34,28,Fim de Semana no Rio,Teto,18,3609078,-8.2%,https://www.youtube.com/watch?v=7AlAYttGnAg
35,31,Me Chama de Amor,Treyce & O Tubarão,16,3605275,-3.4%,https://www.youtube.com/watch?v=J9AfRmtdqGs
36,32,No Ouvidinho,Felipe Amorim,18,3522537,-5.3%,https://www.youtube.com/watch?v=eYuI4krrKBM
37,,Sendo Assim / Muito Estranho (Cuida Bem de Mim),Marília Mendonça,1,3494730,,https://www.youtube.com/watch?v=6feNceQ_EZc
38,47,Até a Próxima Vida (Ao Vivo),Henrique & Juliano,15,3457023,14.3%,https://www.youtube.com/watch?v=yrQuMSYsYZQ
39,38,Set Tatuapé Conceito 2,"MC Joãozinho VT, DJ BOY, Dj GM, Mc Kako, MC Ryan SP, MC GP, MC Erik & Dj GM",5,3453318,1.6%,https://www.youtube.com/watch?v=nbTAKkjnV_Q
40,27,Pras Novinha (feat. DJ Pedrin),"MC Livinho, Dj LK da Escócia & DJ Breno",7,3443349,-13.3%,https://www.youtube.com/watch?v=vGBJmgZSeRc
41,37,Só de Imaginar (Ao Vivo),Mari Fernandez & Zé Vaqueiro,13,3423894,-0.4%,https://www.youtube.com/watch?v=OnYr3TisCcg
42,43,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",10,3339327,8.6%,https://www.youtube.com/watch?v=wumB0Qs2YT4
43,57,Sentadinha Diferente,Dyamante DJ  & MC GW,3,3293742,23.6%,https://www.youtube.com/watch?v=GQ78UQAgLCI
44,36,Molhando O Volante (Live),Jorge & Mateus,33,3241913,-6.8%,https://www.youtube.com/watch?v=_SjTFD9qVuE
45,40,Não Pega Ninguém Ainda (Ao Vivo),Gusttavo Lima,8,3226349,2.1%,https://www.youtube.com/watch?v=y3FdInN6n48
46,,Eu Quero Recair (Ao Vivo),Mari Fernandez & Simone & Simaria,1,3203259,,https://www.youtube.com/watch?v=b_9yVWUJzS0
47,33,DANÇARINA (Remix),PEDRO SAMPAIO & MC Pedrinho,25,3172630,-12.9%,https://www.youtube.com/watch?v=I_gwjhvXxzM
48,42,Quem Vale Menos (Ao Vivo),Mari Fernandez,13,3032568,-2.7%,https://www.youtube.com/watch?v=HVJWX1B9_lo
49,45,Para de Me Assistir (Ao Vivo),Mari Fernandez,6,2997863,-1.8%,https://www.youtube.com/watch?v=n7xMP3Nwr6I
50,54,Escolhe o Bandido,"MC CH da Z.O, MC Myres, Danado do Recife, eoo kendy & Deyvinho PL",3,2975797,5.5%,https://www.youtube.com/watch?v=OaAqhlU6VjY
51,50,A Cara do Crime 3 (Brinde à Liberdade),"Mc Poze do Rodo, Orochi, Filipe Ret, Mainstreet & Bielzin",9,2800601,-5.2%,https://www.youtube.com/watch?v=3aKrgl3-Unc
52,51,"Set do G15: A Revoada Começou (feat. MC Ryan SP, MC Menor da VG, JottaPê, Gaab & MC Don Juan)","MC Pedrinho, Mc Davi & MC G15",11,2780964,-5%,https://www.youtube.com/watch?v=1vXn6pl40bo
53,53,Dengo (Ao Vivo),João Gomes,12,2677698,-7.3%,https://www.youtube.com/watch?v=mqYjyQG11GQ
54,52,Kikando e Me Olhando,"MC Braz, MC Tairon & Dj Win",16,2585828,-11.6%,https://www.youtube.com/watch?v=x4QSi_Eb-c8
55,,"Te Amo, O Que Mais Posso Dizer",Marília Mendonça,1,2573398,,https://www.youtube.com/watch?v=YHUKk5UC494
56,64,Festa de Vagabundo,Mc Paiva ZS & Kotim,7,2544490,9%,https://www.youtube.com/watch?v=8xxXjzRlcjQ
57,58,Meu Número (Ao Vivo),Hugo & Guilherme & Jorge & Mateus,15,2480556,-6.9%,https://www.youtube.com/watch?v=SClzaJuWou4
58,75,7 Meiota,"Filipe Ret, MC Cabelinho & MC Maneirinho",5,2455900,22.3%,https://www.youtube.com/watch?v=qeFT0_8LIQw
59,39,A Nova Era,"Chefin Oficial, Bren Oficial, Racovi Oficial & Mainstreet",3,2453439,-26.6%,https://www.youtube.com/watch?v=-gysEtnzYEw
60,65,Joga a Bunda,MC Rogerinho,3,2412777,3.8%,https://www.youtube.com/watch?v=FqdDdGrB4tY
61,55,Joga Essa Rabeta,MC Teuzin PV & MC Skcot,9,2385996,-14.3%,https://www.youtube.com/watch?v=pIr6TjG7Rko
62,,São João Chegou,Renanzin Pressão,1,2201158,,https://www.youtube.com/watch?v=VaLJO9ycpYI
63,63,"Let's Let's Go (feat. MC Hariel, Mc Kadu, MC Marks, MC Don Juan, Mc Luki & MC PH)","DJ GBR, Mc IG & MC Ryan SP",9,2191044,-9%,https://www.youtube.com/watch?v=Fh9lQcV94d4
64,71,Está Tudo Bem (Ao Vivo),Kellen Byanca,15,2178882,4.6%,https://www.youtube.com/watch?v=zP0KRlNPNos
65,88,Only Love Can Hurt Like This,Paloma Faith,4,2174762,19.4%,https://www.youtube.com/watch?v=PaKr9gWqwl4
66,84,Falta Você,Thiaguinho,8,2129579,14.4%,https://www.youtube.com/watch?v=Qj-qS4aV0UY
67,62,Simplesmente Ela,Mc Gabzin,19,2111341,-14%,https://www.youtube.com/watch?v=K6iRoT8u2xU
68,61,Running Up That Hill,Kate Bush,9,2111319,-14.4%,https://www.youtube.com/watch?v=wp43OdtAAkM
69,66,ERRO PLANEJADO (Ao Vivo),Luan Santana & Henrique & Juliano,15,2109329,-7.1%,https://www.youtube.com/watch?v=apPxQOfh0ek
70,59,Hotel Caro,Baco Exu do Blues & Luísa Sonza,7,2106186,-20.1%,https://www.youtube.com/watch?v=PQrWORayZTc
71,73,"SET MK 2 (feat. MC Joãozinho VT, MC Ryan SP, MC Neguinho do Kaxeta, Mc Kanhoto, MC Don Juan & DJ BOY)","MC Hariel, Mc IG & MC Marks",8,2104468,2.7%,https://www.youtube.com/watch?v=H7yym8n8nLw
72,68,"Vida Loka, Pt. 1 (Live)",Racionais MC's,9,2088601,-3.6%,https://www.youtube.com/watch?v=IL1epaZCTmk
73,,Gostosinha é Ela,Felipe Amorim,1,2055991,,https://www.youtube.com/watch?v=zSRjeUpQUwI
74,85,Vai Doer Mais (Ao Vivo),Mari Fernandez,8,2001166,7.8%,https://www.youtube.com/watch?v=SpyKD3Y8I3o
75,78,Bagulho Louco,Mc Paiva ZS,13,1997714,2.9%,https://www.youtube.com/watch?v=
76,,Haja Colírio (Ao Vivo) (feat. Hugo & Guilherme),Guilherme & Benuto,1,1986729,,https://www.youtube.com/watch?v=qjxNM9qF3LA
77,70,Eu Bem Que Te Avisei,Mc Delux & DJ ABDO,15,1970093,-5.6%,https://www.youtube.com/watch?v=76DWwRaztPQ
78,83,Agora Somos Ex,Nenho,13,1934618,2.8%,https://www.youtube.com/watch?v=LA-bc9dX4y0
79,,Acordo (Ao Vivo),Henrique & Juliano,22,1913630,,https://www.youtube.com/watch?v=Rr5yQs-s0_0
80,67,ACORDA PEDRINHO,Jovem Dionisio,10,1899033,-14.7%,https://www.youtube.com/watch?v=d-tx9D4a8dc
81,,Cabelinho Meu Marrento,"mc jhenny, Mc Alef, DJ Denilson o clínico, MC Cabelinho & DJ Geh da LGD",1,1891987,,https://www.youtube.com/watch?v=yoPNUwRkDaw
82,81,Ela é da Bagaceira,"Romim Mata, -- & --",11,1888259,-0.9%,https://www.youtube.com/watch?v=XCBTuf62kps
83,72,Amiga (Ao Vivo),Simone & Simaria,13,1880125,-8.6%,https://www.youtube.com/watch?v=48s6RGU1dr0
84,87,Exibido,MVK7,2,1862799,0.8%,https://www.youtube.com/watch?v=LPoFbsAT1sE
85,,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,1,1855067,,https://www.youtube.com/watch?v=pPxs52_MVIU
86,77,Assault (Carro Forte),"Orochi, Chefin, Oruam, Borges, Mainstreet & Bielzin",17,1852826,-5.1%,https://www.youtube.com/watch?v=n43oZSY7df0
87,,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,1,1851739,,https://www.youtube.com/watch?v=MBg5g2g3okU
88,86,Juliet E Chapelão (Ao Vivo),"Dj Chris No Beat, Luan Pereira & Juan Pereira",19,1828071,-1.1%,https://www.youtube.com/watch?v=k893U324R2c
89,,Câmera Lenta (Ao Vivo),Mari Fernandez,3,1782932,,https://www.youtube.com/watch?v=Bs3kAyGKgSM
90,,Um Sonhador / Não Precisa / Não Aprendi A Dizer Adeus (Ao Vivo),Lauana Prado,1,1769761,,https://www.youtube.com/watch?v=HgP2KU16O0E
91,99,Não Faz Isso Comigo Não,Tz da Coronel,9,1742307,5.7%,https://www.youtube.com/watch?v=mqsb7MSgY6U
92,91,Aposentei o 12 Molas,Mc Kako & DJ WN,13,1740748,-1.8%,https://www.youtube.com/watch?v=3rdSK5uY6IM
93,79,Tudo porque você mentiu / penhasco / De rolê / CAFÉ DA MANHÃ ;P / Doutora 3 (Ao Vivo),Ludmilla & Luísa Sonza,4,1720303,-11.4%,https://www.youtube.com/watch?v=1OC6L-ekUXU
94,93,"Bruna, Tu Já Parou Pra Pensar",Niack,5,1713488,-0.7%,https://www.youtube.com/watch?v=iqXhId0sDts
95,,Mina Sensação,Deavele Santos & Juventude Forrozeira,1,1704834,,https://www.youtube.com/watch?v=BedRL-vSSoE
96,,Deprê,Marília Mendonça,22,1677889,,https://www.youtube.com/watch?v=GKU2oQhtDxE
97,60,Tudo Nosso (feat. Anitta),Filipe Ret & Dallass,4,1677072,-34.2%,https://www.youtube.com/watch?v=7xz7zT9Siek
98,98,Louco e Sonhador,MC Neguinho do Kaxeta,19,1652396,-0.4%,https://www.youtube.com/watch?v=o9XUR25BxGo
99,74,Batalha de Rap,"Mussa, Dustin Henderson, Will Byers, Lucas Sainclair, 11fjn2z9pt, -- & Vecna",3,1640679,-19.8%,https://www.youtube.com/watch?v=fvSim-VCR9I
100,,Good Vibe,Filipe Ret & Caio Luccas,1,1638779,,https://www.youtube.com/watch?v=E4J0bFa4d0U